"uid","fare_amount","pickup_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count"
32520,3.5,"2013-01-07 19:04:09 UTC",-73.96501,40.759968,-73.967118,40.756618,1
12557,5,"2013-01-06 12:42:38 UTC",-73.998603,40.738122,-74.005594,40.725597,2
32941,26.5,"2013-01-16 04:23:00 UTC",-73.990238,40.756392,-73.929633,40.854927,1
59866,4.5,"2013-01-15 07:28:25 UTC",-73.961264,40.75626,-73.969255,40.753774,1
19603,6,"2013-01-20 22:04:00 UTC",-73.987675,40.759977,-73.974227,40.764862,1
5840,11,"2013-01-11 06:54:48 UTC",-73.955835,40.760087,-73.986665,40.760346,1
53159,21.3,"2013-01-31 08:01:00 UTC",-73.90803,40.769102,-73.94711,40.784377,1
15306,8,"2013-01-29 09:18:40 UTC",-73.968151,40.764647,-73.950896,40.782988,2
65173,5,"2013-01-16 10:02:00 UTC",-73.993362,40.74761,-73.993947,40.741315,2
49573,12.5,"2013-01-23 11:30:00 UTC",-73.972215,40.746207,-73.992097,40.7491,2
29144,9.5,"2013-01-26 14:47:00 UTC",-73.994085,40.751248,-73.982515,40.771785,5
45079,11,"2013-01-25 23:41:00 UTC",-74.005092,40.740822,-74.005042,40.70996,1
38334,5,"2013-01-26 00:34:00 UTC",-73.995525,40.744177,-73.982255,40.744132,1
17070,11,"2013-01-12 21:23:07 UTC",-73.979523,40.766806,-74.004096,40.738159,1
38327,7.5,"2013-01-22 08:32:00 UTC",-73.974882,40.787808,-73.966502,40.805783,2
46609,6,"2013-01-22 21:23:00 UTC",-73.992407,40.72669,-74.000365,40.735287,5
42066,3.5,"2013-01-16 16:45:00 UTC",-73.969807,40.789772,-73.973912,40.784145,1
9758,10.5,"2013-01-03 21:39:00 UTC",-73.98612,40.761992,-73.96502,40.791202,2
46031,24.5,"2013-01-26 15:50:22 UTC",-73.994458,40.744422,-73.922195,40.777162,1
18199,8.5,"2013-01-29 20:27:00 UTC",-73.967342,40.765327,-73.954055,40.784005,1
37122,3.5,"2013-01-07 05:52:00 UTC",-73.998337,40.745435,-73.996103,40.748527,3
37668,4.5,"2013-01-28 12:52:46 UTC",-73.990609,40.770208,-73.983865,40.768073,1
21085,38.8,"2013-01-28 10:36:00 UTC",-73.864957,40.76896,-73.98242,40.759582,1
6597,28,"2013-01-26 23:07:00 UTC",-73.975682,40.744727,-74.016385,40.711087,1
30079,11.5,"2013-01-26 17:12:49 UTC",-73.991075,40.750802,-73.986718,40.726563,1
5779,6,"2013-01-04 20:16:00 UTC",-73.975198,40.76514,-73.977492,40.758162,1
21294,8,"2013-01-01 04:41:50 UTC",-74.009583,40.715027,-73.981858,40.714603,2
26011,10.5,"2013-01-10 02:16:00 UTC",-74.003622,40.732092,-74.014347,40.703707,3
65875,8.5,"2013-01-19 19:02:00 UTC",-74.002645,40.733465,-73.981255,40.741302,1
9728,11,"2013-01-16 19:18:15 UTC",-73.996402,40.753312,-73.988783,40.726888,1
26827,4,"2013-01-13 15:56:00 UTC",-73.962805,40.772368,-73.957635,40.779502,2
42482,2.5,"2013-01-24 11:55:58 UTC",-74.009517,40.70617,-74.007987,40.705615,1
37286,11,"2013-01-22 15:35:50 UTC",-73.973413,40.752345,-73.98779,40.738917,1
21329,8.5,"2013-01-27 15:09:32 UTC",-73.980452,40.742407,-73.998027,40.75664,2
9227,18.5,"2013-01-19 09:10:22 UTC",-73.94776,40.77529,-73.996479,40.725539,2
32457,9,"2013-01-05 18:18:25 UTC",-73.975104,40.777246,-73.956787,40.766688,1
17611,4,"2013-01-16 08:08:00 UTC",-73.987387,40.738817,-73.99064,40.733007,1
69479,5.5,"2013-01-05 19:55:00 UTC",-73.992132,40.724937,-73.999728,40.730312,1
6410,10.5,"2013-01-14 14:17:00 UTC",-73.98437,40.748512,-73.98261,40.777252,6
69677,2.5,"2013-01-01 23:52:48 UTC",-73.959319,40.763226,-73.959314,40.763231,1
21522,7.5,"2013-01-27 13:37:34 UTC",-74.001113,40.727578,-73.990242,40.741076,3
12336,9,"2013-01-24 07:40:37 UTC",-73.980609,40.773564,-73.980214,40.754338,1
34203,7.5,"2013-01-13 03:46:00 UTC",-73.990295,40.718977,-73.983165,40.738965,1
2621,6,"2013-01-16 21:01:57 UTC",-73.993894,40.751174,-73.999946,40.761484,1
22434,7.5,"2013-01-22 20:09:50 UTC",-73.986077,40.745826,-73.991008,40.724092,1
2400,17.5,"2013-01-20 17:37:00 UTC",-73.996137,40.75995,-74.000927,40.730835,1
11409,6,"2013-01-06 16:59:00 UTC",-73.989327,40.736262,-74.004033,40.707512,1
42761,8,"2013-01-23 19:59:00 UTC",-73.974647,40.750717,-73.990697,40.750932,1
53178,24.5,"2013-01-08 19:43:36 UTC",-73.990752,40.756636,-73.955051,40.706945,2
49974,11.5,"2013-01-05 00:09:28 UTC",-73.951884,40.777794,-73.982103,40.740203,1
31678,9,"2013-01-18 10:04:59 UTC",-73.950549,40.771501,-73.969538,40.763569,1
25547,13.5,"2013-01-28 20:00:21 UTC",-73.998583,40.71971,-73.950438,40.7233,1
2548,12,"2013-01-12 13:44:20 UTC",-73.959935,40.762445,-73.969147,40.794452,1
5212,10.5,"2013-01-13 15:45:21 UTC",-73.987575,40.73875,-74.006394,40.715697,1
22218,6.5,"2013-01-09 09:50:46 UTC",-73.990922,40.751026,-73.978738,40.753078,1
43736,12,"2013-01-23 22:57:00 UTC",-73.987682,40.738277,-73.958402,40.768765,1
68386,8,"2013-01-14 16:12:00 UTC",-73.980122,40.775645,-73.973845,40.796517,1
25746,6.5,"2013-01-30 07:20:12 UTC",-73.960172,40.770507,-73.975069,40.752259,1
50061,16.5,"2013-01-13 16:18:56 UTC",-73.987233,40.722423,-73.982984,40.685596,2
39238,6,"2013-01-12 17:09:30 UTC",-73.967883,40.801193,-73.976806,40.788243,1
34102,7.5,"2013-01-18 19:20:43 UTC",-73.979039,40.750634,-73.984522,40.764172,1
31329,8.5,"2013-01-18 17:58:01 UTC",-73.984017,40.757238,-74.004449,40.742404,2
21662,4.5,"2013-01-03 08:16:00 UTC",-74.009122,40.723372,-74.01088,40.716737,1
20453,5,"2013-01-04 15:42:29 UTC",-73.985454,40.75351,-73.97774,40.764087,1
14951,17,"2013-01-28 12:39:00 UTC",-74.008922,40.705507,-73.978295,40.752272,1
49643,5,"2013-01-29 18:25:26 UTC",-73.944525,40.78026,-73.953784,40.774378,1
29045,6,"2013-01-15 15:41:09 UTC",-73.966206,40.793259,-73.976632,40.790231,1
48272,7,"2013-01-01 10:26:40 UTC",-73.992709,40.756809,-74.004398,40.742571,1
26271,7,"2013-01-27 09:05:39 UTC",-73.986094,40.759019,-74.001232,40.762695,2
9730,17,"2013-01-23 14:05:49 UTC",-73.994347,40.750768,-73.954524,40.764229,1
67158,56.8,"2013-01-01 12:52:00 UTC",-73.983587,40.752962,-73.790087,40.644567,2
64094,5,"2013-01-26 14:45:52 UTC",-73.97073,40.796,-73.972953,40.787012,1
28505,3.5,"2013-01-12 11:49:00 UTC",-74.001632,40.74096,-73.998402,40.745327,2
18768,5.5,"2013-01-08 18:40:19 UTC",-73.982609,40.75642,-73.988408,40.759396,1
59062,5,"2013-01-04 12:16:20 UTC",-73.991218,40.744806,-73.98183,40.740861,1
22115,11,"2013-01-08 14:40:00 UTC",-73.978018,40.76486,-73.974181,40.743827,1
50465,8.5,"2013-01-18 22:06:56 UTC",-73.982709,40.772282,-73.961853,40.764293,2
46944,8.5,"2013-01-26 18:50:39 UTC",-73.991852,40.749154,-73.975792,40.734908,2
48574,5.5,"2013-01-02 07:57:00 UTC",-73.97773,40.632548,-73.982495,40.632035,1
31965,10,"2013-01-30 20:48:46 UTC",-73.94619,40.77311,-73.975273,40.788724,2
18547,9,"2013-01-29 18:02:00 UTC",-73.987,40.750502,-73.968582,40.756597,6
2444,6.5,"2013-01-04 04:19:42 UTC",-73.983747,40.779747,-73.984445,40.767473,1
9565,8,"2013-01-05 20:47:46 UTC",-73.994331,40.72844,-73.98763,40.72154,1
65286,14.5,"2013-01-13 16:58:00 UTC",-73.950362,40.783827,-73.985628,40.758445,1
43627,11.5,"2013-01-25 09:02:20 UTC",-73.97192,40.787094,-73.969173,40.762399,1
63151,10.5,"2013-01-20 21:38:40 UTC",-73.977397,40.784322,-73.97771,40.753486,2
20436,9.5,"2013-01-26 22:29:00 UTC",-73.953285,40.782572,-73.980662,40.762862,1
26374,4,"2013-01-22 07:08:30 UTC",-73.97625,40.75571,-73.9746,40.758823,1
40546,17,"2013-01-21 11:14:00 UTC",-74.00603,40.739692,-73.985387,40.71138,2
44461,7,"2013-01-19 23:42:00 UTC",-73.994818,40.734848,-74.00628,40.743825,1
23862,6.5,"2013-01-11 13:38:00 UTC",-73.988005,40.760302,-73.999567,40.759185,1
31506,9.5,"2013-01-22 10:13:00 UTC",-73.978868,40.759375,-73.981465,40.739707,3
3137,8.5,"2013-01-02 12:29:11 UTC",-74.002428,40.739833,-73.984713,40.748554,1
57285,6.5,"2013-01-25 13:24:00 UTC",-73.968835,40.76154,-73.978748,40.747507,1
17189,3.5,"2013-01-21 10:23:50 UTC",-73.978647,40.766703,-73.982944,40.771647,2
23665,12.5,"2013-01-28 00:34:22 UTC",-74.013055,40.715573,-73.975383,40.719069,1
10985,11,"2013-01-26 13:31:00 UTC",-74.001025,40.741737,-73.985885,40.762325,1
48595,9.5,"2013-01-01 00:25:00 UTC",-73.972768,40.751997,-73.953628,40.775568,1
32752,10.5,"2013-01-03 22:49:44 UTC",-73.981998,40.76042,-73.951081,40.770048,1
31232,8.5,"2013-01-24 18:37:57 UTC",-73.978409,40.76286,-73.971377,40.753537,2
34493,9,"2013-01-25 14:46:28 UTC",-73.874461,40.77405,-73.917064,40.770805,1
54804,9.5,"2013-01-09 17:19:00 UTC",-73.992672,40.75342,-73.973552,40.746985,2
2316,11,"2013-01-10 21:09:00 UTC",-73.978722,40.763433,-74.007972,40.735553,1
27809,6.5,"2013-01-07 18:54:00 UTC",-73.98688,40.75551,-73.986612,40.74698,1
16908,10.5,"2013-01-31 12:22:00 UTC",-73.995215,40.739745,-73.995605,40.723275,1
13224,13.5,"2013-01-05 14:41:00 UTC",-73.988547,40.727112,-73.989878,40.75648,4
36596,6,"2013-01-11 18:56:00 UTC",-73.992665,40.742817,-73.991108,40.755367,2
31820,11.5,"2013-01-03 14:55:00 UTC",-73.998588,40.723512,-73.993022,40.752767,5
9411,6,"2013-01-07 20:30:00 UTC",-73.957047,40.76625,-73.967043,40.760067,2
37966,12,"2013-01-19 03:31:00 UTC",-73.988595,40.74859,-73.973692,40.789562,5
43902,12.5,"2013-01-29 19:33:19 UTC",-73.991204,40.760269,-73.989962,40.732985,1
39575,18.5,"2013-01-03 14:12:29 UTC",-73.962143,40.779161,-73.981202,40.737519,1
20629,7.5,"2013-01-13 23:51:31 UTC",-73.993125,40.734957,-73.98241,40.752465,2
607,5,"2013-01-29 13:38:00 UTC",-73.994192,40.746007,-74.00402,40.741287,2
13159,3.5,"2013-01-19 01:25:00 UTC",-73.990503,40.737215,-73.997467,40.740105,6
49316,29,"2013-01-27 07:08:00 UTC",-73.992682,40.665552,-73.9798,40.771092,1
38908,8.5,"2013-01-14 23:34:55 UTC",-73.981496,40.773632,-73.977748,40.753388,1
2576,6.5,"2013-01-12 19:48:00 UTC",-73.988282,40.77122,-73.979618,40.76205,1
67520,21.5,"2013-01-02 07:43:00 UTC",-74.01618,40.715577,-73.96721,40.76015,2
31878,4,"2013-01-01 15:02:00 UTC",-73.978405,40.791567,-73.980052,40.786305,2
13907,9.5,"2013-01-18 14:09:19 UTC",-73.958103,40.784586,-73.977519,40.761134,1
58342,4,"2013-01-28 20:50:00 UTC",-73.983552,40.729845,-73.995117,40.733722,2
13438,6.5,"2013-01-28 19:02:56 UTC",-73.986844,40.719614,-73.98896,40.735025,1
2423,11,"2013-01-11 10:04:43 UTC",-73.990802,40.718126,-73.991943,40.741933,1
68000,4,"2013-01-05 23:07:00 UTC",-73.97286,40.764557,-73.968547,40.767517,1
7896,8.5,"2013-01-12 19:13:00 UTC",-73.989953,40.762075,-73.995782,40.740242,1
7218,10,"2013-01-23 13:28:12 UTC",-73.992818,40.753052,-73.977717,40.751779,1
41220,3,"2013-01-20 01:31:02 UTC",-73.95524,40.779297,-73.952326,40.777443,1
29764,7.5,"2013-01-07 13:14:00 UTC",-73.968415,40.750825,-73.97352,40.762982,1
23786,4,"2013-01-08 18:11:00 UTC",-73.938395,40.850627,-73.940812,40.848195,5
60829,9,"2013-01-29 07:20:27 UTC",-73.99604,40.738538,-73.974111,40.756836,1
3374,29,"2013-01-20 05:57:47 UTC",-73.974593,40.791053,-73.885442,40.872782,3
48160,9,"2013-01-01 19:12:37 UTC",-74.009177,40.717333,-73.988722,40.731088,2
20395,15.5,"2013-01-30 20:28:45 UTC",-73.959076,40.767637,-73.988235,40.720553,1
18628,6,"2013-01-01 19:47:07 UTC",-73.985325,40.727678,-73.971559,40.746811,1
40484,12.5,"2013-01-14 21:37:00 UTC",-73.971833,40.762445,-74.007007,40.741642,1
2216,7,"2013-01-26 23:35:57 UTC",-73.994634,40.689787,-73.980765,40.703571,1
8031,4,"2013-01-08 19:47:01 UTC",-73.987575,40.750212,-73.985424,40.754749,1
19653,7.5,"2013-01-18 09:50:00 UTC",-73.992937,40.76858,-73.995147,40.754702,1
41826,5,"2013-01-26 15:16:24 UTC",-73.993125,40.742339,-73.993079,40.749802,1
25469,8.5,"2013-01-23 22:38:00 UTC",-73.975167,40.755205,-73.981625,40.773647,2
42691,5,"2013-01-03 18:39:56 UTC",-73.968289,40.762051,-73.958122,40.760649,1
49050,3.5,"2013-01-29 11:04:00 UTC",-73.976452,40.736027,-73.976417,40.739645,1
9272,13,"2013-01-30 01:43:00 UTC",-74.01594,40.711247,-73.994687,40.756002,1
21908,14.5,"2013-01-30 11:33:11 UTC",-73.996264,40.738246,-73.98051,40.767512,1
48796,12,"2013-01-10 01:19:04 UTC",-73.939889,40.707905,-73.951765,40.681623,1
28431,4.5,"2013-01-17 15:54:44 UTC",-73.979418,40.764347,-73.986597,40.756399,1
17598,15.5,"2013-01-23 15:24:00 UTC",-73.993242,40.692447,-74.017055,40.708875,1
62240,7.5,"2013-01-27 19:16:00 UTC",-73.999675,40.733507,-73.985315,40.753365,1
10780,18,"2013-01-02 21:25:35 UTC",-73.972956,40.760457,-74.017176,40.711216,1
30809,7,"2013-01-05 17:20:00 UTC",-73.978897,40.757872,-73.99078,40.75086,3
12843,5.5,"2013-01-19 18:55:42 UTC",-73.978553,40.764934,-73.977342,40.757057,2
13955,3,"2013-01-17 17:49:00 UTC",-73.994552,40.727767,-73.996802,40.725297,6
4176,11,"2013-01-11 15:20:34 UTC",-73.994686,40.740544,-74.011598,40.714552,1
65023,6,"2013-01-02 06:49:00 UTC",-73.98052,40.742495,-73.981445,40.753972,5
22164,13.5,"2013-01-10 14:11:00 UTC",-73.993987,40.746477,-73.996987,40.7227,1
3218,12,"2013-01-27 00:40:01 UTC",-73.982915,40.752151,-73.955502,40.768291,1
40410,6,"2013-01-27 12:19:01 UTC",-73.899951,40.767516,-73.914127,40.759605,1
55678,8.5,"2013-01-27 16:44:00 UTC",-73.96637,40.76817,-73.979333,40.758567,1
14448,15,"2013-01-13 17:51:00 UTC",-73.99556,40.716365,-73.973567,40.754587,1
47990,6.5,"2013-01-14 09:29:26 UTC",-73.986933,40.761057,-73.974645,40.762323,1
26467,7,"2013-01-10 16:27:00 UTC",-73.995705,40.736752,-74.005272,40.721852,1
20861,6.5,"2013-01-05 21:34:06 UTC",-74.004387,40.741639,-74.004774,40.730385,1
27322,9.5,"2013-01-17 10:35:00 UTC",-74.013262,40.716142,-73.999357,40.72362,6
30821,4,"2013-01-18 21:00:43 UTC",-73.954592,40.774008,-73.954081,40.767185,1
14202,13.5,"2013-01-24 23:17:00 UTC",-73.993458,40.68237,-73.938928,40.67473,1
36585,4.5,"2013-01-01 16:08:00 UTC",-74.001337,40.721215,-74.000767,40.7144,4
55039,12,"2013-01-03 17:13:00 UTC",-73.957905,40.773682,-73.961043,40.80183,1
56461,6.5,"2013-01-05 00:11:41 UTC",-73.975561,40.752415,-73.971151,40.756214,3
41797,8,"2013-01-21 20:26:52 UTC",-73.979201,40.781479,-73.997828,40.761309,1
33105,18.5,"2013-01-24 17:22:00 UTC",-73.955867,40.772362,-73.986275,40.719512,6
61371,6,"2013-01-28 17:03:23 UTC",-73.96526,40.76917,-73.954812,40.777798,1
66805,21,"2013-01-05 09:12:28 UTC",-73.985394,40.760551,-74.011454,40.701494,1
51764,5,"2013-01-13 15:17:00 UTC",-73.97554,40.745318,-73.983437,40.738542,5
31267,23.5,"2013-01-05 04:53:03 UTC",-73.989016,40.722994,-73.961157,40.661181,1
29861,9,"2013-01-04 10:14:00 UTC",-73.979061,40.745334,-73.994714,40.745189,1
21095,9.5,"2013-01-27 15:17:00 UTC",-73.971503,40.743657,-74.001025,40.727495,1
34062,31.3,"2013-01-04 09:47:00 UTC",-73.97207,40.747202,-73.861695,40.767377,1
8047,4,"2013-01-25 11:46:28 UTC",-73.951004,40.783108,-73.955372,40.785572,1
12206,5.5,"2013-01-05 23:44:00 UTC",-73.975228,40.76178,-73.982385,40.771467,2
49779,5.5,"2013-01-09 07:49:00 UTC",-73.967797,40.760027,-73.961197,40.770982,1
11343,4.5,"2013-01-06 01:35:31 UTC",-73.989295,40.748371,-73.979897,40.75099,1
14170,5,"2013-01-31 23:26:00 UTC",-73.961455,40.771498,-73.963652,40.761415,6
15646,7,"2013-01-07 13:51:13 UTC",-73.975437,40.755458,-73.972907,40.746073,1
16204,9.5,"2013-01-04 22:23:20 UTC",-73.976557,40.785717,-73.992889,40.758007,1
32422,12.5,"2013-01-27 11:30:15 UTC",-74.015067,40.705233,-73.986069,40.732849,2
36503,9.5,"2013-01-18 20:05:00 UTC",-74.01393,40.708187,-73.994005,40.695257,1
13869,11.5,"2013-01-22 12:40:37 UTC",-73.985411,40.735888,-74.000833,40.718203,1
34089,15,"2013-01-07 16:02:00 UTC",-74.00591,40.725437,-73.979822,40.76114,1
66125,12,"2013-01-28 23:47:22 UTC",-73.982512,40.7645,-73.999549,40.728378,3
64465,5.5,"2013-01-01 04:34:00 UTC",-73.999158,40.744242,-73.997798,40.745053,5
32097,4.5,"2013-01-17 23:33:22 UTC",-73.977757,40.7424,-73.986921,40.738741,1
34403,16,"2013-01-29 19:00:00 UTC",-74.004615,40.747917,-74.008148,40.70595,1
62107,11,"2013-01-04 12:34:48 UTC",-73.98066,40.76623,-74.008277,40.746738,1
27722,6,"2013-01-27 13:23:00 UTC",-73.971908,40.760575,-73.95888,40.763743,3
8120,8.5,"2013-01-13 03:53:15 UTC",-73.989679,40.718966,-74.007712,40.71523,1
3770,11,"2013-01-27 10:18:00 UTC",-73.98551,40.726807,-73.992415,40.754042,1
17462,13,"2013-01-31 19:34:00 UTC",-73.994265,40.690417,-74.002385,40.72894,1
24921,24.5,"2013-01-04 23:17:47 UTC",-73.99495,40.72512,-73.910885,40.758403,1
20597,58,"2013-01-12 21:31:33 UTC",-73.954365,40.741642,-73.980474,40.760832,2
39691,28.3,"2013-01-19 12:15:29 UTC",-73.959475,40.81388,-73.873157,40.774309,1
57626,5.5,"2013-01-16 13:20:25 UTC",-73.989186,40.736203,-73.999347,40.742477,3
61736,6.5,"2013-01-26 14:08:26 UTC",-73.966503,40.761828,-73.962538,40.773926,2
3418,9.5,"2013-01-19 00:48:47 UTC",-74.002841,40.733704,-73.982716,40.725602,1
16975,6,"2013-01-24 14:56:59 UTC",-73.994045,40.751127,-73.994045,40.761493,1
19834,5,"2013-01-05 11:17:36 UTC",-73.995584,40.723356,-73.98932,40.730023,1
39063,9.5,"2013-01-19 23:05:28 UTC",-73.99135,40.750477,-73.984137,40.72921,1
50829,19,"2013-01-23 08:46:00 UTC",-74.015952,40.715575,-73.976365,40.73983,2
27510,5.5,"2013-01-27 23:49:00 UTC",-74.00288,40.733612,-73.9939,40.725672,2
45231,20,"2013-01-09 18:49:00 UTC",-73.992475,40.694042,-74.022147,40.632942,1
36601,56.8,"2013-01-23 16:58:57 UTC",-73.989743,40.767157,-73.782244,40.648723,1
50768,7.5,"2013-01-17 19:32:38 UTC",-73.993521,40.747283,-74.000049,40.761276,1
8726,17.5,"2013-01-04 16:37:00 UTC",-74.005885,40.706562,-73.986957,40.749252,6
53611,7.5,"2013-01-17 21:37:58 UTC",-73.988898,40.723157,-74.005917,40.735958,1
53664,12.5,"2013-01-29 09:21:00 UTC",-73.95344,40.786965,-73.974622,40.762065,1
42073,10.5,"2013-01-28 18:03:00 UTC",-73.981307,40.76138,-73.957413,40.778637,1
49725,18,"2013-01-20 02:19:05 UTC",-74.003699,40.753542,-73.981079,40.676681,1
3921,8,"2013-01-27 04:16:23 UTC",-73.995682,40.725409,-73.989271,40.745307,1
33575,11,"2013-01-30 13:28:31 UTC",-73.996556,40.753152,-73.992788,40.730283,1
38448,15.5,"2013-01-01 10:27:00 UTC",-73.995667,40.759317,-74.014437,40.712677,2
9626,9.5,"2013-01-29 07:11:00 UTC",-73.987572,40.77047,-73.963125,40.803985,1
42571,7,"2013-01-26 20:15:00 UTC",-73.96385,40.777,-73.975577,40.760297,1
24940,9,"2013-01-27 05:21:49 UTC",-73.999175,40.75449,-73.981016,40.742106,1
23635,9.5,"2013-01-04 20:36:00 UTC",-73.981947,40.773727,-73.973867,40.796827,2
18974,8,"2013-01-16 19:35:29 UTC",-73.989147,40.748343,-73.982264,40.768302,2
68915,56.8,"2013-01-09 15:37:57 UTC",-73.782043,40.644671,-73.976846,40.749284,1
14849,21,"2013-01-26 02:40:03 UTC",-73.987598,40.722568,-73.946835,40.791193,1
32172,12,"2013-01-14 22:29:00 UTC",-73.972922,40.750305,-73.974505,40.77812,1
51731,9.5,"2013-01-15 09:14:17 UTC",-73.956754,40.778092,-73.980838,40.773498,1
19103,3,"2013-01-30 09:14:24 UTC",-73.989347,40.741973,-73.988684,40.73903,1
51960,5.5,"2013-01-15 01:43:15 UTC",-73.98758,40.75803,-73.984889,40.760637,1
59141,7,"2013-01-27 21:11:00 UTC",-73.977122,40.762582,-73.989983,40.751802,1
21874,14,"2013-01-10 17:17:09 UTC",-73.862575,40.729668,-73.819693,40.702307,1
4431,8.5,"2013-01-25 20:29:37 UTC",-73.989993,40.719003,-74.010702,40.713344,1
61776,7.5,"2013-01-31 00:24:15 UTC",-74.000677,40.710469,-73.986466,40.725919,1
38687,8.5,"2013-01-29 19:40:53 UTC",-73.992937,40.742997,-73.994118,40.759227,3
38063,13.5,"2013-01-05 23:57:45 UTC",-73.996304,40.721873,-73.957141,40.718483,2
9184,20,"2013-01-09 22:32:00 UTC",-73.954442,40.774077,-73.994053,40.720455,1
39713,4.5,"2013-01-09 11:55:07 UTC",-73.968317,40.762627,-73.969251,40.759035,1
39639,5.5,"2013-01-23 09:28:00 UTC",-73.99365,40.751122,-73.997435,40.746602,6
26495,6.5,"2013-01-06 14:31:00 UTC",-73.987077,40.760952,-73.999932,40.758775,1
59525,15,"2013-01-22 14:30:00 UTC",-73.969468,40.762077,-73.97224,40.790702,5
21165,5.5,"2013-01-22 19:21:00 UTC",-73.978805,40.75024,-73.990927,40.756135,1
38413,5,"2013-01-23 19:59:00 UTC",-74.008327,40.711637,-74.003113,40.719953,1
7544,9,"2013-01-09 12:49:00 UTC",-73.97944,40.765132,-73.978212,40.783017,5
1742,13.5,"2013-01-27 01:30:00 UTC",-73.98928,40.730257,-73.978108,40.78343,3
51432,10.5,"2013-01-29 08:24:40 UTC",-73.997417,40.746669,-73.999701,40.759036,1
39592,10,"2013-01-14 10:08:52 UTC",-73.9651,40.774931,-73.988269,40.75407,1
41517,7,"2013-01-18 10:02:00 UTC",-73.993057,40.758777,-73.989727,40.75256,1
8366,29.3,"2013-01-08 11:27:49 UTC",-73.864757,40.770523,-73.97586,40.745367,1
50609,27,"2013-01-16 00:44:00 UTC",-73.991862,40.735292,-73.94608,40.821125,1
8578,11.5,"2013-01-18 12:00:00 UTC",-73.986173,40.758727,-73.968662,40.762972,1
66105,12.5,"2013-01-25 18:51:04 UTC",-73.953757,40.785163,-73.979682,40.754058,3
51573,6,"2013-01-15 16:33:58 UTC",-73.985005,40.768984,-73.997104,40.761223,1
20792,12.5,"2013-01-20 00:05:27 UTC",-73.972426,40.753162,-73.917044,40.757388,1
35193,13,"2013-01-10 21:19:00 UTC",-73.968093,40.761595,-74.004098,40.742505,1
42443,8.5,"2013-01-09 20:20:26 UTC",-74.000382,40.72638,-73.981607,40.73822,1
47833,7,"2013-01-25 09:18:00 UTC",-73.979012,40.747027,-73.987595,40.750837,1
24141,11.5,"2013-01-18 10:56:00 UTC",-73.979102,40.766392,-73.981042,40.788235,1
65621,4.5,"2013-01-16 19:20:00 UTC",-73.992295,40.743672,-73.992867,40.7531,1
45183,10,"2013-01-28 06:27:09 UTC",-74.002767,40.733276,-74.014605,40.714181,1
12324,5.5,"2013-01-18 12:21:03 UTC",-73.963992,40.802863,-73.96013,40.81486,1
457,19,"2013-01-25 13:58:20 UTC",-74.010002,40.721002,-73.979821,40.765027,1
37242,18,"2013-01-08 19:11:00 UTC",-73.988965,40.779258,-73.979117,40.765305,1
5119,4.5,"2013-01-14 06:02:00 UTC",-73.99334,40.757637,-74.000005,40.748327,1
67483,9,"2013-01-05 20:29:11 UTC",-74.003855,40.729836,-73.982595,40.739458,2
53169,4.5,"2013-01-31 09:31:27 UTC",-73.959727,40.758457,-73.960496,40.761595,1
45431,4.5,"2013-01-29 00:03:00 UTC",-73.967268,40.763383,-73.975933,40.751167,5
57035,2.5,"2013-01-09 16:14:05 UTC",-74.006657,40.725817,-74.006506,40.725795,1
18342,12.5,"2013-01-26 21:36:01 UTC",-74.011379,40.704242,-74.006626,40.74143,2
30734,29,"2013-01-26 23:02:59 UTC",-73.994645,40.719593,-73.952155,40.813885,1
51176,4.5,"2013-01-22 08:02:26 UTC",-74.008172,40.731778,-73.99981,40.731138,1
9418,8,"2013-01-22 09:46:00 UTC",-73.963125,40.7744,-73.967375,40.763472,1
60662,9,"2013-01-25 15:09:53 UTC",-73.989264,40.752418,-73.972286,40.759672,1
58808,33,"2013-01-19 09:17:00 UTC",-73.78188,40.644712,-73.870317,40.773277,1
59047,5.5,"2013-01-12 19:59:38 UTC",-73.984457,40.763436,-73.986777,40.755078,1
33809,7,"2013-01-11 18:46:17 UTC",-74.005565,40.715407,-74.017824,40.707921,1
9308,9,"2013-01-12 15:55:00 UTC",-73.947115,40.780037,-73.976204,40.788169,1
58608,9,"2013-01-18 18:52:31 UTC",-73.969011,40.754034,-73.983349,40.73024,1
14218,8.5,"2013-01-04 20:16:27 UTC",-73.961969,40.800496,-73.963904,40.774494,1
46418,5,"2013-01-28 23:35:00 UTC",-73.979172,40.744412,-73.971222,40.755307,1
5521,18,"2013-01-02 09:56:00 UTC",-74.007445,40.73303,-73.975072,40.782747,1
11538,11.5,"2013-01-27 02:55:00 UTC",-73.963575,40.765845,-73.995055,40.754972,1
27935,9.5,"2013-01-20 19:52:58 UTC",-73.977153,40.787521,-73.954588,40.772237,1
16534,4.5,"2013-01-01 03:09:55 UTC",-73.981766,40.76369,-73.982131,40.767519,2
41336,4.5,"2013-01-09 17:45:08 UTC",-73.977413,40.757864,-73.984471,40.749745,1
29725,4,"2013-01-16 19:01:54 UTC",-73.973741,40.752075,-73.979547,40.75564,1
27490,35.8,"2013-01-13 03:14:00 UTC",-74.002912,40.749437,-73.85709,40.702635,3
31168,5,"2013-01-10 06:46:00 UTC",-73.988893,40.726877,-73.99057,40.733725,1
47613,8.5,"2013-01-17 18:00:00 UTC",-74.005875,40.72545,-73.985025,40.727497,1
